province,city,district,name,score,comment_number,month_sales,avg_price,category,delivery_time,delivery_tip,delivery_type,in_time_delivery_percent,min_price,shipping_fee,lat,lng,hours,buz_code
重庆市,重庆市,万州区,傅老幺云阳包面,0.0,9,月售36,,美食 饺子,47分钟,,0,,起送 ¥15,配送 ¥2.5,30.813988,108.374141,07:00-20:30,0
重庆市,重庆市,江北区,芋恋茶（源著北区店）,3.8,118,月售70,,美食,44分钟,由美团快送提供配送服务,0,0,起送 ¥15,免配送费,29.603305,106.483515,10:00-21:00,0
重庆市,重庆市,石柱土家族自治县,万和医药连锁（石柱一中店）,0.0,15,月售22,,送药上门,35分钟,,1,0,起送 ¥15,配送 ¥0.5,29.992308,108.112144,08:00-20:50,1
重庆市,重庆市,开州区,星海（精酿啤酒）,0.0,1,月售20,,美食,35分钟,,1,0,起送 ¥15,配送 ¥3,31.171148,108.408068,"00:00-12:00,18:00-23:59",0
福建省,漳州市,龙海区,鑫福厦门思北酸笋面,4.4,107,月售177,人均 ¥16,美食 其他面馆,50分钟,,1,100,起送 ¥16,配送 ¥2.1,24.442579,117.815908,09:30-23:15,0
吉林省,四平市,铁西区,华莱士.全鸡汉堡（金宇和园店）,4.7,453,月售903,人均 ¥19,美食 汉堡,44分钟,,1,99,起送 ¥16,免配送费,43.15181,124.34583,08:00-23:30,0
广东省,广州市,从化区,华莱士·全鸡汉堡（从化七星店）,4.6,2951,月售3455,人均 ¥22,美食 汉堡,49分钟,,1,69,起送 ¥17,配送 ¥1,23.537958,113.601731,"00:00-02:00,09:25-23:59",0
黑龙江省,大庆市,让胡路区,诚之信上海小笼包,0.0,78,月售41,,美食 粥店,32分钟,,1,0,起送 ¥17,免配送费,46.55737,124.87976,06:00-14:00,0
新疆维吾尔自治区,乌鲁木齐市,天山区,吴佳拌米粉（青年路店）,4.8,1178,月售1000+,人均 ¥20,美食 米粉/米线,50分钟,,1,95,起送 ¥17,免配送费,43.805011,87.631101,09:40-23:00,0
甘肃省,兰州市,七里河区,米粉局新疆炒米粉（七里河店）,4.7,945,月售2000+,人均 ¥24,美食 米粉/米线,30分钟,,1,86,起送 ¥18,免配送费,36.070929,103.763934,09:30-21:30,0
广东省,汕尾市,城区,四合里烧鹅大王:快餐米饭斩料,0.0,18,月售31,,美食 港菜/茶餐厅,50分钟,由商家提供配送服务,0,0,起送 ¥18,配送 ¥4,22.669804,115.563014,10:30-19:30,0
广东省,广州市,增城区,福建小吃（汤粉面·快餐）,4.2,74,月售90,人均 ¥20,美食 其他饭类套餐,30分钟,由美团快送提供配送服务,0,93,起送 ¥18,配送 ¥2,23.272991,113.701327,09:00-23:59,0
广东省,广州市,番禺区,富婆大排档（烧烤、龙虾、砂锅粥、南村店）,3.9,6396,月售4589,人均 ¥24,美食 烧烤,40分钟,由 美团跑腿 提供送餐服务,0,65,起送 ¥18,免配送费,23.007417,113.387255,"00:00-04:00,17:00-23:59",0
广东省,中山市,南头镇,华莱士·全鸡汉堡（南头香悦名门店）,4.5,429,月售749,人均 ¥20,美食 汉堡,32分钟,,1,90,起送 ¥18,免配送费,22.70449,113.31962,"00:00-03:00,09:00-23:59",0
广西壮族自治区,南宁市,邕宁区,一心医药（景晖花园店）,4.8,137,月售1000+,,送药上门,40分钟,,0,,起送 ¥18,配送 ¥2,22.841755,108.334146,08:10-23:30,1
河北省,保定市,莲池区,大城小厨.盖饭.炒菜.水饺•火锅鸡,3.9,1635,月售1375,人均 ¥18,美食 农家菜/家常菜,40分钟,由美团快送提供配送服务,0,86,起送 ¥18,配送 ¥3.2,38.867365,115.520017,"00:00-00:30,08:46-23:59",0
湖南省,常德市,武陵区,卤炸炸炸物局,4.7,184,月售500+,人均 ¥24,美食 炸物类小吃,37分钟,,1,83,起送 ¥18,配送 ¥2,29.05629,111.68068,10:35-21:40,0
湖南省,娄底市,娄星区,ARTEASG(鲜奶茶·人文店),4.6,614,月售3000+,人均 ¥15,美食,40分钟,,1,72,起送 ¥18,配送 ¥1,27.715,112.00142,10:00-23:00,0
江苏省,宿迁市,沭阳县,小辣椒家常菜•爆炒快餐,4.6,1255,月售2000+,人均 ¥18,美食 其他地方菜,36分钟,,1,80,起送 ¥18,免配送费,34.125341,118.766682,09:30-22:10,0
江苏省,苏州市,相城区,书亦烧仙草（相城方圆里店）,4.7,348,月售1041,人均 ¥12,甜点饮品,56分钟,,1,91,起送 ¥18,免配送费,31.37339,120.62839,10:30-21:40,0
辽宁省,大连市,甘井子区,MW手作汉堡鸡排,4.6,27,月售42,人均 ¥17,美食 汉堡,36分钟,由美团快送提供配送服务,0,0,起送 ¥18,配送 ¥0.8,39.020754,121.60277,今日不营业,0
山东省,德州市,乐陵市,未来客炸鸡汉堡,4.5,384,月售200,人均 ¥17,美食 汉堡,30分钟,,1,97,起送 ¥18,配送 ¥1,37.712675,117.193056,08:20-20:55,0
上海市,上海市,静安区,蜜雪冰城（高平路店）,4.9,575,月售700+,人均 ¥9,甜点饮品,37分钟,由美团快送提供配送服务,0,88,起送 ¥18,免配送费,31.2817,121.42899,10:30-22:00,0
上海市,上海市,浦东新区,正宗山东杂粮煎饼,4.7,170,月售400+,人均 ¥18,美食 煎饼果子/卷饼/手抓饼,30分钟,由美团快送提供配送服务,0,100,起送 ¥18,配送 ¥2,31.23646,121.71895,06:00-13:00,0
四川省,成都市,龙泉驿区,峨眉豆腐脑,4.9,170,月售195,人均 ¥21,美食 地方小吃,44分钟,,1,0,起送 ¥18,春节配送 ¥6,30.56001,104.2742,08:30-20:50,0
四川省,成都市,金牛区,面鲜生,0.0,11,月售24,人均 ¥21,美食 炸酱面,31分钟,,1,0,起送 ¥18,配送 ¥2.1,30.70794,104.06562,08:00-20:00,0
浙江省,丽水市,龙泉市,7分甜（丽水龙泉龙渊新天地店）,4.7,143,月售505,人均 ¥11,甜点饮品,46分钟,,1,73,起送 ¥18,免配送费,28.074949,119.130386,12:00-22:00,0
浙江省,绍兴市,柯桥区,7分甜（绍兴柯桥古镇店）,4.7,41,月售159,人均 ¥16,甜点饮品,45分钟,,1,80,起送 ¥18,配送 ¥1,30.067701,120.4776,10:30-21:00,0
浙江省,温州市,龙湾区,正宗重庆小面（金海嘉苑店）,4.7,88,月售100+,人均 ¥16,美食 重庆小面,35分钟,,1,100,起送 ¥18,配送 ¥2,27.693972,120.752193,08:00-22:00,0
安徽省,合肥市,长丰县,百姓缘大药房（北城裕徽苑店）,0.0,4,月售1,,送药上门,40分钟,由 商家 提供配送服务,0,,起送 ¥19,免配送费,32.006999,117.246223,08:30-16:00,1
北京市,北京市,通州区,波奇宠物官方旗舰店（北关店）,0.0,2,月售26,,超市便利,49分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥19,配送 ¥1,39.944128,116.676072,09:00-23:59,1
广东省,中山市,沙溪镇,24生鲜（中山隆都店）,4.9,327,月售193,,超市便利,40分钟,由 美团跑腿 提供送餐服务,0,59,起送 ¥19,免配送费,22.510564,113.315659,07:00-22:40,1
云南省,昆明市,官渡区,翠翠副食经营部云烟专卖,5.0,57,月售56,,超市便利,30分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥19,免配送费,24.966098,102.78028,00:00-23:59,1
上海市,上海市,静安区,姚稷大铁锅（昌平路店）,0.0,10,月售44,,美食 东北菜,60分钟,,0,,起送 ¥198,配送 ¥3,31.236759,121.44979,"00:00-04:00,10:00-23:59",0
安徽省,芜湖市,鸠江区,安庆排档,0.0,0,月售1,,美食 盖浇饭,33分钟,,1,0,起送 ¥20,配送 ¥2.2,31.394371,118.377467,10:30-22:00,0
安徽省,六安市,裕安区,百信大药房（和顺店）,0.0,8,月售15,,送药上门,30分钟,,1,0,起送 ¥20,免配送费,31.727294,116.49521,07:30-21:20,1
安徽省,合肥市,包河区,康之源大药房（东方汇店）,0.0,2,月售7,,送药上门,40分钟,,1,0,起送 ¥20,免配送费,31.718004,117.281161,07:00-21:30,1
安徽省,宣城市,宣州区,晋善大药房,0.0,3,月售49,,送药上门,30分钟,,1,0,起送 ¥20,配送 ¥1,30.950106,118.761369,07:30-22:30,1
安徽省,合肥市,蜀山区,义乌小商品直销超市,0.0,0,月售1,,超市便利,30分钟,,1,0,起送 ¥20,夜间配送 ¥6,31.829537,117.235113,08:00-23:00,1
安徽省,芜湖市,鸠江区,夺味小串（烤冷面、铁板炒饭、臭豆腐）,4.9,735,月售921,人均 ¥16,美食 炸物类小吃,32分钟,,1,90,起送 ¥20,免配送费,31.464006,118.227966,"00:00-02:00,09:00-23:59",0
安徽省,安庆市,太湖县,喜姐炸串（太湖县店）,4.7,61,月售400+,,美食 炸物类小吃,30分钟,,1,100,起送 ¥20,配送 ¥2,30.44938,116.30864,11:00-23:59,0
安徽省,宿州市,灵璧县,奶思烘焙,0.0,6,月售1,人均 ¥36,美食,33分钟,,1,0,起送 ¥20,配送 ¥4,33.536715,117.566424,09:00-20:00,0
安徽省,宿州市,埇桥区,老百姓大药房（大润发店）,0.0,6,月售23,,送药上门,30分钟,,1,0,起送 ¥20,配送 ¥0.5,33.635354,116.985183,08:00-21:25,1
安徽省,淮南市,田家庵区,品鲜家•刺身•寿司•小食,4.9,1211,月售852,人均 ¥28,美食 日本料理,64分钟,,1,45,起送 ¥20,配送 ¥1,32.635915,117.004738,11:00-22:00,0
北京市,北京市,昌平区,友谊家便利店,0.0,0,月售2,,超市便利,38分钟,由美团快送提供配送服务,0,0,起送 ¥20,夜间配送 ¥6,40.061933,116.419243,00:00-23:59,1
北京市,北京市,大兴区,潭阳韩式烤肉（南小街店）,4.6,561,月售1000+,人均 ¥31,美食 韩式烤肉,30分钟,,1,93,起送 ¥20,配送 ¥1,39.78815,116.420471,10:30-21:30,0
北京市,北京市,通州区,便利店（通州万达店）,0.0,3,月售1,,超市便利,39分钟,由美团快送提供配送服务,0,0,起送 ¥20,配送 ¥5,39.905312,116.638993,07:00-22:00,1
北京市,北京市,朝阳区,吉福祥重庆鸡公煲（第七档口食海一号美食城店）,5.0,2169,月售2465,人均 ¥23,美食 鸡公煲,39分钟,由美团快送提供配送服务,0,57,起送 ¥20,配送 ¥0.8,39.991748,116.406068,10:00-22:00,0
北京市,北京市,通州区,鲜多多（北京佳佳旺果蔬店）,0.0,0,月售0,,生鲜果蔬,33分钟,由美团快送提供配送服务,0,,起送 ¥20,配送 ¥6,39.880232,116.667928,08:00-22:00,1
北京市,北京市,朝阳区,和合谷(酒仙桥it产业园店),4.3,131,月售1220,人均 ¥23,美食 其他饭类套餐,30分钟,,1,100,起送 ¥20,配送 ¥5.5,39.98648,116.50466,07:00-20:00,0
北京市,北京市,朝阳区,天津包子王,4.7,535,月售913,人均 ¥22,美食 包子/生煎,48分钟,,1,,起送 ¥20,夜间配送 ¥13.5,39.915868,116.497887,05:10-20:30,0
北京市,北京市,朝阳区,京门老爆三爆肚（金台路店）,4.4,10,月售415,人均 ¥23,美食 烧饼/馅饼,35分钟,,0,67,起送 ¥20,免配送费,39.922626,116.482262,09:40-21:30,0
福建省,厦门市,湖里区,德众堂药房（安兜分店）,0.0,2,月售12,,送药上门,40分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,24.522411,118.13354,08:00-22:30,1
福建省,厦门市,集美区,漳浦咸水鸭,0.0,118,,,美食,,,0,,起送 ¥20,配送 ¥0,24.575012,118.098323,"10:30-13:59,15:59-23:59",0
福建省,厦门市,思明区,八婆婆烧仙草（SM店）,4.6,268,月售906,人均 ¥13,甜点饮品,60分钟,,1,62,起送 ¥20,配送 ¥18.5,24.500899,118.126974,10:00-21:30,1
福建省,泉州市,晋江市,正宗洪濑鸡爪（百捷华府店）,4.6,41,月售142,,美食 卤味类小吃,30分钟,,1,,起送 ¥20,配送 ¥2,24.882721,118.56912,13:55-23:59,0
福建省,福州市,长乐区,嘉源便利店,0.0,0,月售0,,超市便利,30分钟,,1,0,起送 ¥20,配送 ¥4,25.960398,119.611076,08:00-22:00,1
福建省,泉州市,丰泽区,民心医药连锁（云谷分店）,0.0,15,月售26,,送药上门,45分钟,由 商家 提供配送服务,0,,起送 ¥20,免配送费,24.94653,118.588474,08:00-22:30,1
福建省,福州市,仓山区,那馬好點心公司(仓山万达店),4.8,476,月售1533,人均 ¥31,美食,47分钟,,1,56,起送 ¥20,免配送费,26.036359,119.273527,10:00-22:00,0
福建省,厦门市,集美区,莲福堂药店（盛光店）,0.0,3,月售6,,送药上门,40分钟,,1,0,起送 ¥20,免配送费,24.57375,118.103597,09:00-21:45,1
福建省,福州市,福清市,灰太郎汉堡,5.0,96,月售105,,美食 汉堡,50分钟,,0,65,起送 ¥20,免配送费,25.555964,119.427077,10:00-21:30,0
福建省,福州市,仓山区,吾饮良品,4.8,26,月售90,人均 ¥13,甜点饮品,41分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,26.040768,119.279431,10:30-21:30,0
福建省,福州市,台江区,华莱士·全鸡汉堡（金融港店）,4.6,562,月售976,人均 ¥22,美食 汉堡,40分钟,由美团快送提供配送服务,0,97,起送 ¥20,免配送费,26.045441,119.36237,"00:00-02:00,10:00-23:59",0
福建省,福州市,长乐区,重庆小面（奎桥店航辉分店）,4.5,128,月售600+,人均 ¥21,美食 麻辣烫/关东煮,30分钟,,1,100,起送 ¥20,配送 ¥0.3,25.95665,119.51756,08:40-23:40,0
福建省,泉州市,丰泽区,子龙超市,0.0,21,月售81,,超市便利,70分钟,由 美团跑腿 提供配送服务,0,0,起送 ¥20,免配送费,24.912828,118.606079,"00:00-01:30,06:35-23:59",1
福建省,厦门市,翔安区,黄鹤楼•田鸡•烧烤(小龙虾),3.9,119,月售200+,人均 ¥25,美食 烤物类小吃,41分钟,由商家提供配送服务,0,39,起送 ¥20,免配送费,24.572195,118.244886,"00:00-03:00,20:00-23:59",0
福建省,莆田市,涵江区,不二牛腩(广式牛腩•牛杂煲),4.4,115,月售100+,人均 ¥28,美食 炒饭,33分钟,,1,0,起送 ¥20,免配送费,25.45328,119.1036,10:00-23:59,0
甘肃省,兰州市,城关区,心连心药房（53分店）,0.0,5,月售15,,送药上门,39分钟,,1,0,起送 ¥20,配送 ¥5.5,36.062541,103.865936,07:50-21:50,1
甘肃省,张掖市,民乐县,宜生本草堂健康药店（广电大厦分店）,0.0,0,月售0,,送药上门,35分钟,,1,0,起送 ¥20,配送 ¥3,38.433473,100.814155,13:00-14:00,1
甘肃省,兰州市,安宁区,甚蕃.花艺,0.0,44,月售1,,浪漫鲜花,75分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥20,免配送费,36.087679,103.708071,07:00-20:00,1
广东省,广州市,海珠区,木屋炭长烧烤,4.3,966,月售6171,人均 ¥26,美食 烧烤,44分钟,由 美团跑腿 提供送餐服务,0,50,起送 ¥20,免配送费,23.09231,113.32208,"00:00-04:00,16:00-23:59",0
广东省,深圳市,坪山区,心心花艺,0.0,6,月售22,,浪漫鲜花,120分钟,由美团快送提供配送服务,0,0,起送 ¥20,配送 ¥4,22.708575,114.393057,08:00-23:59,1
广东省,佛山市,三水区,杭州小笼包（三水广场汇丰店）,0.0,22,月售28,,美食 包子/生煎,35分钟,,1,0,起送 ¥20,配送 ¥2.2,23.173529,112.890969,07:00-21:00,0
广东省,江门市,开平市,钱大妈（黄金海岸店）,0.0,5,月售27,,生鲜果蔬,44分钟,,1,0,起送 ¥20,配送 ¥4,22.362728,112.677969,08:30-19:00,1
广东省,广州市,海珠区,钱大妈（东山龙珠店）,0.0,4,月售38,,生鲜果蔬,44分钟,,1,,起送 ¥20,配送 ¥7,23.233158,113.247024,08:00-19:00,1
广东省,深圳市,南山区,顺意·顺德家乡菜（科技生态园店）,5.0,4,月售136,人均 ¥63,美食 粤菜,40分钟,,1,,起送 ¥20,配送 ¥2,22.530438,113.952696,11:00-21:00,0
广东省,广州市,黄埔区,街角工厂（奶茶、咖啡、小吃）,4.7,34,月售426,人均 ¥14,美食,30分钟,,1,100,起送 ¥20,配送 ¥5,23.158346,113.529914,11:40-21:30,0
广东省,揭阳市,惠来县,麦子家CAKE私房蛋糕,5.0,37,月售36,人均 ¥57,甜蜜蛋糕,44分钟,由商家提供配送服务,0,0,起送 ¥20,免配送费,23.024826,116.295809,08:00-22:30,0
广东省,茂名市,化州市,大参林（茂名东信首府店）,5.0,23,月售33,,送药上门,30分钟,,1,0,起送 ¥20,配送 ¥4,21.667561,110.640605,08:00-21:50,1
广东省,深圳市,南山区,智汇果园,0.0,0,月售1,,生鲜果蔬,41分钟,由美团快送提供配送服务,0,,起送 ¥20,配送 ¥5,22.505931,113.928814,07:00-19:28,1
广东省,佛山市,禅城区,鲁谷·韩式炸鸡·奶茶(南庄店),4.8,258,月售213,,美食 炸物类小吃,30分钟,,0,91,起送 ¥20,免配送费,22.958902,113.009942,"00:00-02:00,11:00-23:59",0
广东省,阳江市,江城区,朝榴千层蛋糕（安宁路店）,3.8,86,月售66,人均 ¥59,甜蜜蛋糕,65分钟,,1,0,起送 ¥20,配送 ¥4,21.86695,111.961363,12:00-21:00,1
广东省,佛山市,禅城区,招招早餐(佛山·普君新城店),4.6,125,月售300+,人均 ¥16,美食 粥店,30分钟,,1,100,起送 ¥20,配送 ¥2.2,23.02292,113.12857,07:00-14:00,0
广东省,广州市,越秀区,七寸飛四季海鲜水産大飯店,4.5,29,月售607,人均 ¥21,美食 海鲜,30分钟,,0,67,起送 ¥20,免配送费,23.138291,113.311456,"11:00-14:00,17:00-21:00",0
广东省,广州市,白云区,蒸有米•滋补炖汤蒸饭（新市店）,4.6,740,月售1528,人均 ¥17,美食 其他饭类套餐,36分钟,由美团快送提供配送服务,0,73,起送 ¥20,配送 ¥0.5,23.19019,113.258042,10:00-19:05,0
广东省,广州市,白云区,永恒花卉店,0.0,0,月售1,,浪漫鲜花,120分钟,由美团快送提供配送服务,0,0,起送 ¥20,夜间配送 ¥7,23.293294,113.357311,"01:59-05:00,05:00-23:00",1
广东省,惠州市,惠东县,美宜佳（翰林公馆粤24315店）,4.9,319,月售500,,超市便利,46分钟,,1,88,起送 ¥20,免配送费,22.974208,114.716016,00:00-23:59,1
广东省,广州市,番禺区,711便利店(高高天地0335店),4.7,603,月售1766,,超市便利,30分钟,由美团快送提供配送服务,0,100,起送 ¥20,配送 ¥4,23.061867,113.392392,09:00-23:00,1
广东省,肇庆市,端州区,田螺姑娘炸鸭爪（车城店）,4.4,231,月售837,人均 ¥24,美食 炸物类小吃,30分钟,,1,100,起送 ¥20,配送 ¥1,23.061447,112.44275,14:00-23:59,0
广东省,佛山市,顺德区,大参林（顺德北滘万胜店）,0.0,15,月售47,,送药上门,40分钟,,1,0,起送 ¥20,免配送费,22.91563,113.209252,08:00-22:30,1
广东省,深圳市,南山区,宏记肠粉王（中晚饭市）,0.0,2,月售10,,美食 肠粉,38分钟,,0,,起送 ¥20,配送 ¥2,22.589231,113.89079,"06:30-14:00,16:30-19:30",0
广东省,广州市,天河区,好客家（东方宝泰店）,4.3,331,月售677,人均 ¥35,美食 粤菜,30分钟,,0,75,起送 ¥20,配送 ¥2,23.148289,113.325699,"10:30-14:00,17:00-20:30",0
广东省,深圳市,南山区,灵达凉茶,0.0,1,月售18,人均 ¥21,甜点饮品,60分钟,,1,0,起送 ¥20,配送 ¥4,22.51391,113.912974,10:00-23:56,1
广东省,广州市,荔湾区,大参林（广州芳和店）,5.0,292,月售376,,送药上门,40分钟,,1,100,起送 ¥20,配送 ¥2.5,23.078035,113.226176,08:00-22:15,1
广东省,广州市,花都区,王炸(铁板炸串),4.8,435,月售496,人均 ¥21,美食 炸物类小吃,31分钟,由美团快送提供配送服务,0,100,起送 ¥20,配送 ¥1,23.383512,113.225526,13:00-22:00,0
广东省,深圳市,龙岗区,汤大师·排骨汤饭,4.8,232,月售2848,人均 ¥26,美食 其他饭类套餐,40分钟,,0,73,起送 ¥20,配送 ¥1.5,22.700673,114.23699,10:00-20:30,0
广东省,汕尾市,陆丰市,今日油条,0.0,10,月售3,人均 ¥31,美食,30分钟,,1,0,起送 ¥20,配送 ¥4,22.809673,115.830038,08:00-13:00,0
广东省,中山市,古镇镇,美宜佳（嘉元花园粤14983店）,4.6,95,月售256,,超市便利,31分钟,由美团快送提供配送服务,0,0,起送 ¥20,配送 ¥1,22.642383,113.207391,"00:00-03:00,08:30-23:59",1
广东省,江门市,开平市,川渝麻辣烫（水口医院店）,4.4,184,月售88,人均 ¥22,美食 麻辣烫/关东煮,44分钟,,1,100,起送 ¥20,配送 ¥4,22.447583,112.76628,09:00-23:00,0
广东省,茂名市,高州市,大参林药房（茂名高州曹江店）,0.0,0,月售0,,送药上门,30分钟,,1,0,起送 ¥20,配送 ¥4,21.980768,110.94759,08:00-19:15,1
广东省,广州市,花都区,北天鹅饺子馆,0.0,10,月售27,,美食 饺子,30分钟,,1,,起送 ¥20,配送 ¥1,23.46174,113.1536,"11:00-14:00,17:00-22:00",0
广东省,东莞市,大朗镇,丰源医药（大井头分店）,0.0,28,月售20,,送药上门,40分钟,由美团快送提供配送服务,1,0,起送 ¥20,配送 ¥1.5,22.960332,113.946354,08:30-22:30,1
广东省,惠州市,惠东县,惟佳便利店,0.0,2,月售12,,超市便利,39分钟,,1,0,起送 ¥20,配送 ¥3,22.973704,114.721853,00:00-23:59,1
广东省,东莞市,东城街道,宜鲜生菜市（东城店）,0.0,0,月售0,,生鲜果蔬,35分钟,,1,0,起送 ¥20,夜间配送 ¥5,23.03987,113.794042,09:00-20:00,1
广东省,东莞市,寮步镇,满园春园艺（玫瑰花，生日鲜花，开业花篮）,0.0,1,月售3,,浪漫鲜花,120分钟,,1,0,起送 ¥20,配送 ¥2.5,23.005186,113.889564,08:00-22:00,1
广东省,广州市,番禺区,亚信芒椰奶花（宝藏茶饮·桥南店）,4.9,112,月售393,人均 ¥14,生鲜果蔬,40分钟,由美团快送提供配送服务,0,95,起送 ¥20,免配送费,22.92814,113.36759,11:10-22:45,0
广东省,东莞市,南城街道,美宜佳（鲜食V00186鸿福路店）,0.0,39,月售64,,超市便利,31分钟,,1,0,起送 ¥20,免配送费,23.009787,113.756891,"00:00-01:55,07:10-23:59",1
广东省,茂名市,茂南区,美宜佳（福华二街粤14440店）,0.0,21,月售28,,超市便利,30分钟,,1,0,起送 ¥20,配送 ¥4,21.665631,110.936936,"00:00-04:00,07:00-23:59",1
广东省,佛山市,顺德区,LAROUGE芮嘉,0.0,23,月售47,人均 ¥35,美食,30分钟,,1,0,起送 ¥20,配送 ¥0.2,22.927808,113.21772,10:30-18:30,0
广东省,广州市,从化区,叫了只炸鸡（海塱店）,4.8,309,月售1040,人均 ¥21,美食 炸物类小吃,41分钟,,1,71,起送 ¥20,配送 ¥1,23.531266,113.587959,"00:00-02:00,10:00-23:59",0
广东省,揭阳市,榕城区,椰很芒(椰子冰·清补凉）,4.7,398,月售1134,人均 ¥22,美食,50分钟,由商家提供配送服务,0,40,起送 ¥20,配送 ¥2,23.550518,116.366616,12:45-23:59,0
广东省,佛山市,顺德区,碧优选（顺碧泮浦湾店）,0.0,3,月售51,,超市便利,30分钟,,1,0,起送 ¥20,配送 ¥4,22.926282,113.280728,08:00-21:50,1
广东省,惠州市,惠城区,鲜多多（惠州辉琼生鲜超市店）,0.0,0,月售1,,生鲜果蔬,31分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,23.112568,114.392883,06:00-20:00,1
广东省,广州市,番禺区,老百姓大药房（沙湾店),0.0,15,月售70,,送药上门,40分钟,,1,0,起送 ¥20,配送 ¥5,22.903373,113.342291,07:50-22:00,1
广东省,佛山市,禅城区,切果1号(禅城店),4.3,22,月售32,,生鲜果蔬,35分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥20,免配送费,23.038466,113.131119,09:00-23:59,1
广东省,湛江市,赤坎区,deli得力文具,0.0,15,月售100+,,超市便利,35分钟,,1,,起送 ¥20,配送 ¥5,21.260055,110.301818,08:15-18:30,1
广东省,深圳市,南山区,顾百鲜（景田店）,0.0,0,月售13,,生鲜果蔬,42分钟,,0,,起送 ¥20,夜间配送 ¥10,22.643136,113.969723,08:00-19:30,1
广东省,东莞市,大朗镇,Mandy妈子私房美食,5.0,544,月售781,人均 ¥22,美食 卤味类小吃,44分钟,,1,73,起送 ¥20,免配送费,22.936578,113.933115,14:00-20:00,0
广东省,东莞市,东城街道,钱大妈（中天城市店）,0.0,15,月售200+,,生鲜果蔬,35分钟,,1,,起送 ¥20,配送 ¥5,22.931042,113.717658,08:00-19:00,1
广东省,广州市,花都区,客家班·客家菜（花都来又来店）,4.4,913,月售1868,人均 ¥27,美食 粤菜,30分钟,,1,90,起送 ¥20,免配送费,23.398318,113.231961,"11:00-15:00,17:00-21:00",0
广东省,珠海市,香洲区,一扫光（奶茶.零食）,5.0,20,月售20,人均 ¥14,美食,44分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,22.22644,113.50366,14:00-23:59,0
广西壮族自治区,河池市,宜州区,宏宇文具批发商行,0.0,3,月售5,,超市便利,45分钟,,1,,起送 ¥20,配送 ¥4,24.494924,108.649803,08:18-19:36,1
广西壮族自治区,南宁市,青秀区,泸溪河桃酥（万象店）,4.8,1247,月售2332,人均 ¥52,甜点饮品,37分钟,,1,64,起送 ¥20,免配送费,22.812317,108.393402,08:40-22:00,0
广西壮族自治区,玉林市,容县,绝味鸭脖（玉林容县诚广厦店）,4.8,469,月售200+,人均 ¥22,美食 卤味类小吃,40分钟,,1,95,起送 ¥20,配送 ¥1,22.852695,110.538086,10:00-23:00,0
广西壮族自治区,柳州市,城中区,大参林药房（柳州钻石店）,0.0,16,月售98,,送药上门,39分钟,,1,0,起送 ¥20,配送 ¥2.5,24.33907,109.428104,08:00-21:30,1
广西壮族自治区,柳州市,三江侗族自治县,邻药汇（柳州康是美医药宝济堂大药房三江国际店）,0.0,3,月售4,,送药上门,30分钟,,1,0,起送 ¥20,配送 ¥3,25.78223,109.619744,08:00-22:30,1
广西壮族自治区,百色市,德保县,大参林（百色德保盛象店）,0.0,18,月售17,,送药上门,30分钟,,1,0,起送 ¥20,免配送费,23.320197,106.61671,08:00-21:45,1
贵州省,毕节市,金沙县,四季鲜果蔬超市,0.0,4,月售1,,超市便利,44分钟,,1,0,起送 ¥20,配送 ¥3,27.464812,106.225103,10:00-22:00,1
贵州省,遵义市,汇川区,凯辉便利（澳门路3店）,0.0,11,月售19,,超市便利,35分钟,,1,0,起送 ¥20,免配送费,27.706364,106.936291,07:00-23:59,1
贵州省,贵阳市,云岩区,可购,0.0,5,月售3,,超市便利,45分钟,,1,,起送 ¥20,配送 ¥4.5,26.560093,106.679548,07:00-23:59,1
海南省,三亚市,吉阳区,邻药汇（沁一堂药房中医诊所店）,0.0,5,月售8,,送药上门,32分钟,,1,0,起送 ¥20,配送 ¥1,18.295672,109.524808,07:30-23:00,1
海南省,儋州市,那大镇,美宜佳（那大图书馆琼00355号店）,5.0,13,月售17,,超市便利,30分钟,,1,0,起送 ¥20,免配送费,19.522876,109.579904,00:00-23:59,1
河北省,张家口市,宣化区,仙度（甜品）,4.5,25,月售60,人均 ¥74,甜蜜蛋糕,60分钟,由商家提供配送服务,0,44,起送 ¥20,免配送费,40.61228,115.08214,08:00-23:59,0
河北省,廊坊市,香河县,鱼你在一起（香河大华联香百超市店）,4.4,93,月售62,人均 ¥36,美食 酸菜鱼/水煮鱼,40分钟,,1,93,起送 ¥20,配送 ¥1,39.756161,117.003216,10:15-21:00,0
河北省,唐山市,迁安市,八卤八酱麻椒鸡（宽广店）,4.9,20,月售30,,美食 卤味类小吃,35分钟,,1,71,起送 ¥20,配送 ¥5,39.979792,118.70398,09:30-20:30,0
