5813,刘记淮南牛肉汤(政通路店),4.4
5814,插花牛肉汤,4.2
5815,牛肉面羊肉汤,暂无评分
5816,菜饭骨头汤(飞虹店),5
5817,喜相约老鸭粉丝汤(平型关路店),4.9
5818,泸溪河桃酥(虹口曲阳百联店),4.9
5819,巴黎贝甜(百联曲阳店),4.9
5820,涟咖啡,暂无评分
5821,多乐之日(曲阳路店),4.9
5822,85度C(广纪店SH097),5
5823,味多美蛋糕(大连西路店),5
5824,星巴克专星送(三湘世纪花城店),5
5825,糖·串·儿,5
5826,ALLIN甜品屋·刨冰店,4.9
5827,味多美蛋糕(广灵二路店),4.9
5828,轻纤·创意烤物暖轻食(五角场店),4.8
5829,梵音素食·轻食(月亮湾店),4.7
5830,TOGO有机厨房·轻食沙拉(五角场店),4.8
5831,LOKAL by Wagas(太阳宫店),4.7
5832,Simply thai天泰(太阳宫店),4.8
5833,夏卡乐克·沙拉轻食·波奇米卷·冷面咖啡(INNO创智店),4.9
5834,超能鹿战队●减脂餐(国安路店),4.8
5835,blue frog蓝蛙(上海宝地广场店),4.8
5836,Wagas沃歌斯(协信星光广场店),4.6
5837,gaga鲜语(久光中心店),5
5838,OZ MADE澳思牛排(悠方购物公园店),4.9
5839,Green&Tasty绿塔市集(大悦城店),4.8
5840,宝珠奶酪(静安大悦城店),4.9
5841,blue frog蓝蛙(上海白玉兰店),4.9
5842,LOKAL By Wagas(北外滩来福士店),4.6
5843,饿梨酱HeyGuac！(静安国际中心店),4.8
5844,GREYBOX COFFEE(博华广场店),3.1
5845,SIVA沙拉·简餐·咖啡,4.9
5846,甜绿新集·轻食沙拉GreenBazar(外滩BFC店),4.9
5847,blue frog蓝蛙(上海恒丰路店),5
5848,LOKAL by wagas(大洋千树店),4.8
5849,gaga鲜语(k11店),5
5850,Green&Tasty绿塔市集(新天地店),4.8
5851,碎绿·轻食食堂(淮海中路店),4.8
5852,梵音素食·轻食(无限极荟店),4.8
5853,blue frog蓝蛙(上海世茂店),4.7
5854,Wagas沃歌斯(静安大融城店),4.9
5855,gaga(中环广场店),4.6
5856,GREEN&SAFE(新天地店),4.6
5857,Chili’s奇利斯餐厅酒吧(铜仁路店),4.9
5858,blue frog蓝蛙(上海西康路店),4.9
5859,gaga(新天地太平湖店),5
5860,Wagas沃歌斯（复兴路Base店）,4.7
5861,blue frog蓝蛙(上海第一坊店),4.9
5862,La Creperie,5
5863,豪吮御膳房,5
5864,BROWNSTONE布朗石西班牙餐厅酒吧(永嘉路店),5
5865,维园悦谱(宝庆路店),4.1
5866,OTTIMO生蚝海鲜餐厅,4.5
5867,楼亭泰AroiTy,5
5868,星巴克专星送(汾阳路店),4.9
5869,h2,4.6
5870,御鲤湘(淮海中路店),4.8
5871,MAD BOTTLE,暂无评分
5872,JEJO,暂无评分
5873,吉祥馄饨（新乌鲁木齐店）,4.8
5874,YOSUPER哟嗖噗(乌中店),4.9
5875,一仟一夜餐厅,5
5876,Piment西式小酒馆,暂无评分
5877,LaCasbah卡西巴匹萨咖啡店(徐汇店),暂无评分
5878,颐品居热气涮羊肉,4.3
5879,莫嘎(乌鲁木齐中路店),4.8
5880,Crafted美式牛排店,3.4
5881,HiddenThaiBistro,4.2
5882,AZABUYA麻布屋(乌鲁木齐中路店),5
5883,星巴克专星送(爱美高大厦店),5
5884,Garlic大蒜土耳其餐厅,5
5885,叁年间,暂无评分
5886,福荣祥烧腊(乌鲁木齐路),4.8
5887,EliFalafel(乌鲁木齐中路店),4.9
5888,谢记大牌档(乌鲁木齐路店),5
5889,正圆烩面（乌鲁木齐中路店）,4.4
5890,上金雀華人餐厅(乌鲁木齐店),4.8
5891,La vite(乌鲁木齐店),4.9
5892,荔银肠粉(淮海中路店),4.6
5893,河边港式茶餐(正宗煲仔饭),2.1
5894,popot博朴(徐汇店),4.8
5895,熠盛海派粤菜(永嘉路店),5
5896,熠盛粤味(永康路店),4.8
5897,SPACEAGE,5
5898,拳击猫啤酒屋(复兴西路店),4.8
5899,意膳坊ThoughtForFood,暂无评分
5900,维园悦谱(乌鲁木齐南路店),1.2
5901,塔可范 TAKOFAN,5
5902,Local Thai 正泰(常熟路店),暂无评分
5903,BrewBear(东湖路店),暂无评分
5904,Seesaw咖啡(上海吴界277店),暂无评分
5905,屋久岛,暂无评分
5906,小隐割烹料理(襄阳公园店),5
5907,羊老炭(华山路店),5
5908,阿正与圆圆冒菜(徐汇店),4.9
5909,巫山烤全鱼(肇嘉浜路店),暂无评分
5910,禾至·日式料理,4.9
5911,盱眙龙虾(徐家汇店),5
5912,Dolci Del Borgo意大利传统糕点房,4.7
5913,朵云书院戏剧店,暂无评分
5914,哥老倌美蛙鱼头,4
5915,FLUFFY.LFB(陕西南路店),暂无评分
5916,SamuiTea苏梅·泰式奶茶柠檬茶(茂名南路店),5
5917,蟹谢(长宁店),5
5918,鹤乡东北菜,5
5919,燕掌门小酒馆.江湖菜.川菜,4.7
5920,Salt&Green盐绿市集(江苏路店),5
5921,COCO壱番屋(静安久光店),5
5922,CAS汉堡,暂无评分
5923,沪柠·手打柠檬茶(黄浦店),5
5924,Vesta bistro,暂无评分
5925,上书房·茶馆,暂无评分
5926,韩式牛肉汤饭,5
5927,许爷家·湖南热炒(天钥桥路店),4.9
5928,狼来了碳烤羊腿(江苏路地铁站店),5
5929,鸟串·炭火酒场(静安店),5
5930,辣妹子·现炒川湘菜(武夷路店),4.5
5931,辣妹子现炒川湘菜,5
5932,饱藏甜品屋,5
5933,崔府东北传奇·东北菜·饺子坊·川湘菜(天钥桥店),4.9
5934,王都尉·烤鸡王·只只现烤(江苏路店),5
5935,德林酸菜鱼(徐汇店),4.7
5936,森蜂园蜜境(徐家汇店),5
5937,辛大侠●大闸蟹●海鲜●小龙虾,4.8
5938,亚洲烧肉公司,暂无评分
5939,超级泰·泰式麻辣烫(百脑汇店),4.8
5940,峰味香黄焖鸡米饭(徐汇店),4.6
5941,久久丫鸭脖（襄阳南路3店）200112,4.3
5942,小方的面·现烧大排面(徐家汇店),4.9
5943,KIN妈咪泰料(永康路店),4.7
5944,吉祥馄饨（上海常熟路店）,4.8
5945,川香蛙（嘉善路店）,5
5946,一人一锅锅贴王·粥(复兴中路店),4.6
5947,耶里夏丽（徐家汇旗舰店）,4.7
5948,苏浙汇（肇嘉浜路店）,4.4
5949,东北四季饺子王（淮海中路店）,4.8
5950,细记港九夜宵大牌档(东湖路总店),4.8
5951,博多新记粤菜馆,4.9
5952,星巴克专星送(嘉御庭店),4.8
5953,蒋掌柜老上海排骨年糕(淮海中路店),4.9
5954,伽喱博士·Dr.CURRY·咖喱(淮海中路店),4.6
5955,囍煲记煲仔饭(嘉善路尚街Loft店),5
5956,CHARLIE'S 粉红汉堡(常熟路店),4.9
5957,虎咬·台式精品便当小吃·TigerBites(襄阳北路店),4.8
5958,吴茂兴本帮面(华山路店),4.7
5959,方老九香港牛腩专家,4.8
5960,卤捕头(潮汕鹅肉饭),4.9
5961,山城重庆小面（肇嘉浜路店）,4.5
5962,贯贯香牛肉面,5
5963,湘融和(建国西路店),5
5964,老爷叔本帮菜(日月光店),4.8
5965,南星汇海南鸡饭(日月光店),4.9
5966,东泰祥生煎馆(陕西南路店),4.9
5967,鱼你在一起(上海玖岸大厦店),4.8
5968,Brut Eatery悦璞食堂(肇嘉浜路店),4.9
5969,TheSmokehouse美式烧烤,暂无评分
5970,大米先生(陕西南路店),4.6
5971,老乡鸡(上海淮海巴黎春天店),4.8
5972,威皇广东菜,4.7
5973,小杨生煎(淮海巴春餐厅),4.9
5974,肯德基宅急送（永隆店）,4.8
5975,Cottons棉花西餐厅·波奇饭(安亭路店),暂无评分
5976,翠贝果(乌鲁木齐南路店),4.8
5977,MAD.DRAGON(东湖店),暂无评分
5978,AL'S DINER(新乐店),4.8
5979,CHICKEN&EGG葡式霹雳烤鸡(富民路店),4.9
5980,麦当劳&麦咖啡(上海均瑶国际广场店),4.8
5981,gaga(IAPM店),4.8
5982,尚牛社会 Beef&Liberty(嘉华中心店),4.9
5983,COOLDOWN轻盈健康餐(环贸店),4.7
5984,Shake Shack(环贸iapm店),4.9
5985,Co.Cheese(热奶酪三明治Iapm店),4.3
5986,SH4KE(陕西南路店),4.9
5987,Joe'sPIZZA(南昌路店),4.9
5988,静安昆仑大酒店,5
5989,FIVE GUYS(淮海路店),4.7
5990,MEL.BOURNE猫尔本(静安店),5
5991,Shanghai Brew House啤酒工坊西餐(静安寺店),4.9
5992,新元素意拾光(国贸汇店),4.7
5993,PokeX夏威夷海鲜波奇饭(静安1788店),4.9
5994,MokaBros摩卡站(静安店),3.7
5995,肯德基宅急送（汇金店）,4.8
5996,Shake Shack(嘉里中心店),4.9
5997,赛百味·三明治(江苏路店),4.9
5998,德克士（静安1788店）,4.7
5999,AMIGO(烤鸡沙拉意面),4.9
6000,TSINGTAO1903啤酒餐吧(愚园路店),暂无评分
6001,Wagas沃歌斯（静安嘉里中心店）,4.5
6002,DaMarco大马可意大利餐厅(东诸安浜路店),4.6
6003,必胜客宅急送（打浦桥日月光店）,4.9
6004,PizzaMarzano玛尚诺比萨（日月光店）,4.7
6005,沙野轻食(江苏路店),4.8
6006,刺臂健身餐&轻食谷物饭(中山公园店),4.8
6007,大力柠·手打柠檬茶(襄阳南路店),4.9
6008,王柠·正宗广东柠茶王(陕西南路店),4.9
6009,茶百道(环贸广场店),4.8
6010,introlemons,5
6011,湊湊火锅·茶憩(上海环贸iapm店),4.9
6012,T9tea(环贸店),4.4
6013,两点半x茶.椰子冰龙眼冰,4.9
6014,7分甜(上海环贸iapm店),4.9
6015,CoCo都可(东安三店),4.9
6016,钟姐·港式手打柠檬茶(环贸店),4.9
6017,瑞幸咖啡luckin coffee(玖時活力中心店),4.9
6018,霓裳茶舞(上海玖時活力中心店),4.9
6019,1点点（肇嘉浜路店）,4.9
6020,DQ·蛋糕·冰淇淋(肇嘉浜路店),5
6021,王柠·正宗广东柠茶王(长乐店),4.7
6022,桂源铺(淮海巴黎春天店),5
6023,去听嗏·手打柠檬茶(巴黎春天淮海路店),5
6024,1点点(淮海春天店）,4.9
6025,超级鸡车(巴黎春天店),4.8
6026,霓裳茶舞(黄浦区巴黎春天店),4.8
6027,膳梨堂·紫砂烤梨·梨饮·鲜果茶(上海肇嘉浜路店),5
6028,7分甜(上海黄浦巴黎春天淮海店),4.8
6029,南洋茶铺(肇嘉浜路店),4.8
6030,DQ·蛋糕·冰淇淋(上海巨鹿路店),4.9
6031,水果妈妈(南昌路店),4.8
6032,1点点（陕西南路店）,4.9
6033,NTD独角犀酒吧(长乐路店),5
6034,大力柠·手打柠檬茶(茂名南路店),4.8
6035,叹木宁·手打柠檬茶(陕西南路总店),4.8
6036,TEA CROSS交茶点(长乐店),4.9
6037,喜肆手打柠檬茶(复兴中路店),4.9
6038,悸动烧仙草(徐汇宛平南路店),4.8
6039,湊湊火锅·茶憩(上海徐家汇ITC店),4.8
6040,KOI(ITC广场店),4.9
6041,路鼎记·福鼎特色小吃(淮海中路店),4.7
6042,欢饮光临,4.5
6043,徐记海鲜(肇嘉浜店),4.9
6044,成隆行蟹王府(淮海路店),4.7
6045,大陆徽香阁,暂无评分
6046,平治本间·怀石博物馆,暂无评分
6047,东欣酒家·本帮菜(武康路店),4.5
6048,东北满族饺子馆,4.8
6049,川爱精品川菜,4.7
6050,东菇亭港式烧腊·茶餐厅(环贸店),4.4
6051,DULI度粒·素食(东湖路店),4.6
6052,XIBO锡伯新疆餐厅(常熟路店),4.9
6053,TheBoilingCrab宝灵蟹手抓海鲜x18号酒馆(富民路店),4.8
6054,唔哩赞崇明私藏菜(建国西路店),4.1
6055,简小姐·上海餐厅(肇嘉浜路店),4.9
6056,上海宴公馆(巨鹿路店),暂无评分
6057,鼎泰丰(环贸店),5
6058,馥满楼·沪菜·川湘菜·小龙虾·滋补汤,5
6059,樂忻皇朝汇(环贸店),5
6060,笕箪JIANDAN·素食(环贸IAPM店),4.8
6061,蟹尊苑,暂无评分
6062,添福餐厅(私厨),暂无评分
6063,LostHeaven花马天堂(高邮路),4.9
6064,王中王餐厅(东安路店),5
6065,肥田仔香港大排档(静安寺店),暂无评分
6066,歇马镇江湖菜(肇嘉浜路店),4.9
6067,齐家花园大酒店(肇家浜路店),5
6068,五星海南鸡饭（新乐路店）,5
6069,炭火工坊烧烤集市(肇嘉浜路店),4.9
6070,蒋掌柜老上海排骨年糕(肇嘉浜路店),4.9
6071,澳牛九酥肉(淮海巴黎春天店),4.4
6072,夸父炸串公司(淮海巴黎春天店),4.9
6073,烟火成串烧烤店(长乐路店),4.8
6074,裕兴旺老上海特色里脊肉(徐家汇店),4.9
6075,1973继光香香鸡(打浦桥日月光店),4.9
6076,Hotties火辣炸鸡(日月光中心),4.9
6077,争鲜回转寿司(日月光回转店),4.7
6078,夸父炸串公司·布袋馍·烧烤(日月光店),4.8
6079,蜜哆哆韩式炸鸡(静安寺店),4.8
6080,汉堡王(上海愚园路15309),4.8
6081,沪1炸货铺(南丹东路店),4.5
6082,华莱士·全鸡汉堡(南丹东路店),4.8
6083,1973继光香香鸡(静安晶品店),4.9
6084,新疆羊肉串,4.9
6085,汉堡王(上海美罗城15983),4.7
6086,川式炸匠铺·红小六(晶品形象店),4.9
6087,蜜哆哆韩式炸鸡(斜土路店),4.9
6088,米勒堡·现烤牛肉汉堡(天钥桥路店),5
6089,Popeyes,5
6090,飞龙里脊肉·香酥鸡,4.6
6091,桑海咛致童年弄堂小吃(黄浦店),4.8
6092,超级鸡车(鸡排炸鸡宛平南店),4.8
6093,雄逗逗老长沙臭豆腐(打浦路店),4.8
6094,鲜得来排骨年糕(雁荡路店),4.8
6095,子固路老南昌拌粉(上海合肥路店),4.7
6096,鱿名堂老长沙臭豆腐·铁板烤串,暂无评分
6097,彭浦一炸(定西路店),4.8
6098,超级鸡车(天钥桥店),4.8
6099,K先生的鸡&炸鸡·鸡排(定西路店),4.9
6100,弘大站韩式炸鸡(中山公园店),4.9
6101,Obligi Chicken韩式炸鸡(新天地店),4.8
6102,校东阿叔阿姨·香酥鸡·炸串(星游城店),4.9
6103,南京汤包·粥店,4.5
6104,鸿姐老火锅(襄阳南路店),4.8
6105,多多关照·关东煮(东湖路店),4.9
6106,胡辣辣·麻辣香锅·火锅冒菜(肇嘉浜路店),4.8
6107,张亮麻辣烫(大木桥路店),4.8
6108,卤吼·热卤拌粉(巴黎春天店),4.8
6109,三人行骨头王·火锅饭(徐汇店),4.9
6110,百春原·湖南牛大骨米粉(淮海巴春店),4.3
6111,成都你六姐·牛肉冒菜(淮海路巴黎春天店),4.5
6112,川蜀冒菜,5
6113,华记桂林米粉(肇嘉浜路店),4.8
6114,煲宫猪肚鸡(宛平路店),4.6
6115,杨国福麻辣烫(徐汇家乐福店),4.6
6116,无名缘米粉(斜土路店),4.9
6117,黄记桂林米粉,4.9
6118,三姐米粉王(日月光店),4.8
6119,西环肥仔螺蛳粉(肇嘉浜路店),4.8
6120,河仙HaTien(静安嘉里中心店),4.5
6121,杨国福麻辣烫(南京西路1788店),4.8
6122,郎记天香麻辣烫(平武路店),4.7
6123,左庭右院鲜牛肉烫捞(打浦桥日月光店),4.5
6124,超级泰·泰式麻辣烫(日月光店),4.7
6125,呷哺呷哺丨茶米茶(黄浦日月光店),4.7
6126,肥汁米蘭香港米线(打浦桥日月光店),4.8
6127,小满手工粉（日月光店）,4.9
6128,廖记棒棒鸡（静安寺久光百货店）,4.9
6129,桂林米粉(斜土路店),4.8
6130,西贡妈妈SaigonMama(久光店),4.7
6131,左庭右院鲜牛肉烫捞(上海徐汇太平洋店),4.4
6132,云海肴云南菜(日月光店),4.5
6133,我爱我汤麻辣烫.麻辣拌.冒菜(日月光店),5
6134,香港米芝岚肥汁米线(延安西路店),4.9
6135,华记桂林米粉(泰康路店),4.9
6136,粉得嘞·鸭脚螺蛳粉(淮海路店),4.3
6137,星海桂林米粉(天钥桥路店),4.9
6138,牛很鲜潮汕牛肉火锅（静安店）,5
6139,红唇串串香(徐家汇地铁站店),4.7
6140,西贡妈妈Saigonmama(港汇店),4.9
6141,星海桂林米粉(威海路店),4.9
6142,小桃园(复兴中路店),4.8
6143,壹酷台湾馄饨,3.5
6144,真心鲜馄饨店(复兴中路店),4.8
6145,山东水饺(襄阳北路店),暂无评分
6146,老上海馄饨铺,4.8
6147,山东手工水饺,4.6
6148,三食(华山路店),5
6149,东北四季饺子王(华山路店),4.5
6150,永和大王·现磨豆浆·卤肉饭(瑞金SH002店),4.9
6151,驴家人·驴肉火烧(上海总店),4.9
6152,吉祥馄饨(上海瑞金店),4.7
6153,河南逍遥镇胡辣汤,5
6154,百汇养生炖汤(斜土路店),4.8
6155,张记飘香鸡蛋饼(宛平南路店),5
6156,懒猴子泡馍·肉夹馍·油泼扯面(日月光店),4.8
6157,早安山丘(平武路店),4.9
6158,千里香馄饨王(愚园路店),5
6159,山东杂粮煎饼,4.8
6160,大娘水饺（上海天钥桥路店）,4.7
6161,福建飘香馄饨王(斜土路店),5
6162,小杨生煎(天钥桥路餐厅),4.8
6163,乡姑缘陕西美食,暂无评分
6164,鸡蛋灌饼(江苏路店),4.7
6165,米啵肠粉粥店(瑞金一路店),4.1
6166,早安山丘(小木桥路店),4.8
6167,六福面道生煎馆（广元西路店）,4.9
6168,永和大王·现磨豆浆·卤肉饭(广元西路SH031店),4.8
6169,淮南牛肉汤(斜土路店),4.7
6170,千里飘香馄钝王(东诸安浜路店),4.8
6171,喜家德虾仁水饺（美罗城店）,4.7
6172,缙云烧饼(万航渡路店),4.6
6173,佳家汤包(晶品店),4.9
6174,山东饺子馆(新天地店),4.8
6175,御面馆,5
6176,面掌柜,5
6177,嘻小北·西北小馆(淮海路巴黎春天店),4.3
6178,秦川老碗米皮●面食●肉夹馍(肇嘉浜路店),4.8
6179,泡面研究所,暂无评分
6180,经典红烧牛肉面(广元路店),4.8
6181,乔麦棱·兰州牛肉面(斜土路店),1
6182,蟹家大院(嘉里中心店),4.2
6183,豫大厨牛肉面·盖浇饭·烩面(徐家汇店),3.9
6184,牛先先兰州牛肉面烧烤小龙虾(肇嘉浜路店),5
6185,哈灵面馆(宛平南路店),4.7
6186,酸菜红烧牛肉面(手工水饺店),5
6187,盛老大西安手工面,4.9
6188,十面欢腾(长乐路店),4.7
6189,红烧牛肉面(淮海西路店),暂无评分
6190,雲和面馆(长乐路店),4.7
6191,陈香贵·兰州牛肉面(美罗城店),4.9
6192,河南烩面大锅羊肉汤,4.6
6193,小满手工粉(晶品店),4.9
6194,粉档·南昌拌粉·瓦罐汤(晶品店),4.9
6195,洪锦记·脑花面(思南路店),4.5
6196,蟹黄鱼(巨鹿路店),4.7
6197,重庆小面(正大乐城东安路店),4.5
6198,西北牛肉面,5
6199,鲍思红烧牛肉面,4.6
6200,陕西大刀凉皮.肉夹馍(新天地店),4.4
6201,河南拉面,4.4
6202,千里香馄饨王(万航渡路1店),5
6203,西北牛肉面·刀削·饭·饺子,4.8
6204,申少面府(瞿溪路店),5
6205,大眼面馆(鲁班路店),4.8
6206,中国兰州牛肉拉面,4.7
6207,金汤拉面-肉夹馍(大沽路店),5
6208,香港池仔记肠粉王（襄阳南路店）,4.9
6209,老摊头熟食店,4.5
6210,小团圆糖水铺(襄阳南路店),4.7
6211,泽田本家铜锣烧(富民路店),5
6212,娄氏双喜老铺(余庆路直营店),4.9
6213,复茂小龙虾大闸蟹烧烤(徐家汇店),4.5
6214,玲珑餐厅,5
6215,手撕大排骨(大木桥路店),4.9
6216,好好栗子夏日冰激凌专卖(大木桥路店),4.9
6217,辣1913（南京西路店）,4.9
6218,本来川菜(陕西南路店),5
6219,MAYA玛雅墨西哥餐厅,暂无评分
6220,刘记老北京卤煮爆肚(徐汇店),4.6
6221,Palatino.Restaurant,4.8
6222,老乡鸡(上海静安寺店),4.7
6223,仝TONIC·BAR(瑞金路店),4.4
6224,清迈天堂(进贤路店),暂无评分
6225,尊宝比萨(长峰中心店),4.7
6226,潘甬兴糕点(常德路店),4.7
6227,倪春(静安愚园店),5
6228,广东肠粉(徐家汇店),4.8
6229,赵大刀手工凉皮,4.6
6230,西树泡芙(上海美罗城店),4.7
6231,章台柳手作铜锣烧（静安晶品店）,5
6232,御蘭庭,暂无评分
6233,湊湊火锅·茶憩(上海静安晶品店),4.8
6234,蟹脚大仙·哈哈镜(静安总店),5
6235,窑鸡王(大木桥店),4.8
6236,虾盔蟹甲·小龙虾·烧烤(徐汇店),4.9
6237,0分串吧-小酒馆,4.6
6238,复茂小龙虾蟹烧烤(淮海店),4.8
6239,宁夏印象盐池滩羊(静安店),4.9
6240,兄弟烤吧(长乐路店),5
6241,红恺甲小龙虾·香辣蟹(淮海中路店),4.4
6242,三哥烧烤龙虾(华山路店),4.3
6243,食代餐廳,5
6244,小牛串说·手作牛肉烧烤(长乐路店),4.6
6245,东北人家于稷大铁锅(肇嘉浜路店),4.7
6246,Pasha帕夏土耳其餐厅,5
6247,牛小新烧肉屋(徐汇店),5
6248,THE BOTTLE SHOP 食派士自营葡萄酒烈酒啤酒,暂无评分
6249,烧烤研究所·龙虾·海鲜(日月光店),4.5
6250,南蛮子云南餐吧(进贤路店),暂无评分
6251,香满堂(斜土路二店),4.8
6252,一棠龙虾(日月光中心广场店),4.7
6253,扑满酒馆(斜土路店),5
6254,破店甜麻肥哈·海鲜·烤串(徐家汇店),4.7
6255,龙虾风暴·小龙虾·烧烤(静安店),4.2
6256,平成屋(愚园路出前店),4.8
6257,复茂小龙虾蟹烧烤(打浦桥店),4.9
6258,破店甜麻肥哈·海鲜·烤串(静安寺店),4.7
6259,尚海虾满堂(南丹东路店),4.4
6260,乐翔川湘爆炒.龙虾,5
6261,复茂小龙虾大闸蟹烧烤(久光店),4.9
6262,串意十足烧烤·虾尾·江湖菜(天钥桥店),4.6
6263,一棠龙虾(城开YOYO店),4.7
6264,大肆撸串·烧烤·小龙虾(徐汇店),4.7
6265,嘻咩 Xime,4.6
6266,肥仔鲜生三文鱼专卖(复兴中路店),4.9
6267,胧日本料理,5
6268,黑门楽酒天(嘉善路店),4.8
6269,食处三町目寿司居酒屋(巨鹿路店),4.9
6270,猪享福·脆皮五花肉(肇嘉浜路店),4.8
6271,JOLIE HOUSE有一个锅(静安店),4.8
6272,三文鱼鲜生专卖店(日月光广场店),4.8
6273,大馥丼·烧肉酒场(淮海路店),4.3
6274,OS燒鳥居酒屋(上海玖时活力中心店),5
6275,米禾良,5
6276,胜博殿日式炸猪排,4.7
6277,HTO(陕西南路店）,5
6278,夏冬(瑞金二路店),4.4
6279,鱼晚寿司(日月光店),4.9
6280,平成屋(铜仁路出前店),4.9
6281,無語·焼鳥PLUS(靜安寺店),5
6282,掌上韩品（日月光店）,4.7
6283,松乃家日式猪排专门店(日月光店),4.8
6284,金犟·韩式街头料理(静安寺店),4.6
6285,韩品韩国料理(延安西路店),4.6
6286,平成屋烧肉(九百店),暂无评分
6287,炭家烧鸟,4.8
6288,鳗重（愚园路店）,5
6289,松乃家日式猪排专门店(天钥桥路店),4.9
6290,岳GAKU日本料理(静安店),4.8
6291,樱粲料理店(宛平南路店),暂无评分
6292,6日本料理·寿司·丼饭·定食,4.7
6293,高木居酒屋·日本料理·刺身寿司,4.8
6294,YA BENJIA by 元爱本家(和牛烤肉静安店),4.8
6295,平成屋(辛耕路出前店),4.8
6296,吉野家(上海美罗城店),4.8
6297,平成屋(港汇广场出前店),5
6298,平成屋(上生新所出前店),4.9
6299,Maxpoint,5
6300,圣安娜饼屋(光大花园店),暂无评分
6301,南苑风味过桥米线,暂无评分
6302,啫啫鲜·海鲜啫啫煲·煲仔饭,3.7
6303,早禾晚灶·鲍鱼捞饭·炖汤(革新路店),5
6304,ManmanBling乜乜冰,5
6305,其小贤·粤菜小栈(革新路店),4.3
6306,美心西饼(乐峰广场分店),5
6307,TANING挞柠·手打柠檬茶(乐峰广场店),4.9
6308,糖拾壹糖水铺(革新路店),4
6309,麦当劳＆麦咖啡(广州革新路店),4.8
6310,虎头局·渣打饼行(乐峰广场店),4.9
6311,潮汕原味汤粉王(金沙路店),4.8
6312,milkplus(中船汇店),4.7
6313,萨莉亚(055光大都会吉之岛店),5
6314,等伴洲(乐峰店),4.6
6315,谷语肠粉店(光大花园店),4.8
6316,CARBONROOM咖啡店(沙园店),4.9
6317,泰唯美·泰国料理(乐峰店),暂无评分
6318,啊睿泰国菜·泰任性,3
6319,传记潮发牛肉店(乐峰广场店),2.7
6320,廖记棒棒鸡(广州乐峰广场店),4.6
6321,包道广式点心专门店(金沙路店),4.7
6322,劲稻桂林卤粉·螺蛳粉,5
6323,尊宝比萨(金沙店),4.8
6324,绝味鸭脖(乐峰广场店),4.6
6325,兰州拉面(光大花园店),暂无评分
6326,第壹面(光大花园店),4.6
6327,马上有茶(乐峰广场店),4.7
6328,大塘烧鹅·烧腊·快餐(金沙路店),暂无评分
6329,鸭小圆·北京烤鸭·北京鸭(乐峰广场店),4.3
6330,肯德基宅急送（乐峰店）,5
6331,星巴克专星送(广州乐峰广场店),5
6332,兰州拉面(金沙路店),4.1
6333,民强茶铺·鲜奶茶(乐峰广场店),4.8
6334,懿翼Gelato雪糕手工直营店(乐峰广场店),暂无评分
6335,绿茶餐厅（广州乐峰店）,4.5
6336,大榕树下·顺德味道(乐峰广场店),4.4
6337,鲍师傅糕点(乐峰广场店),4.9
6338,中国兰州牛肉拉面(林和西横路),5
6339,舌尖疯狂在成都(天河店),4.9
6340,湘里土菜馆(东站店),4.9
6341,娑月爱韩国料理(林和西店),3.2
6342,1点点(东方宝泰店）,4.6
6343,东北饺子馆(东站店),暂无评分
6344,楚香人家·特色川湘菜(广州东站店),5
6345,万岁寿司(东方宝泰店),4.9
6346,绝味鸭脖(林和中路店),4.4
6347,蛙小侠(广州东方宝泰店),5
6348,M Stand咖啡(广州东方宝泰店),4.7
6349,ARTEASG鲜奶茶(东方宝泰店),4.7
6350,Sevenbus·一家奶茶店(广州东方宝泰店),4.9
6351,陶陶居酒家(东方宝泰店),4.7
6352,萨莉亚(072东方宝泰广场店),4.5
6353,九毛九西北菜(东方宝泰店),4.8
6354,奈雪的茶(广州东方宝泰店),4.6
6355,咕噜咕噜.章鱼小丸子(东站店),4.4
6356,赛百味·三明治披萨(东方宝泰店),5
6357,美珍香(宝泰店),暂无评分
6358,乐凯撒披萨·烤鸡(东方宝泰永旺店),4.9
6359,KOI(东方宝泰购物广场店),4.8
6360,辣起义·湖南小炒(东方宝泰店),5
6361,哈根达斯(广州东方宝泰店),暂无评分
6362,陈香贵·兰州牛肉面(东方宝泰店),4.9
6363,callthatsweet鹿屿烘焙,暂无评分
6364,要晒果汁(广州东站店),5
6365,猪拉虎炸鸡吐司·柠檬茶(东方宝泰店),4.9
6366,72街红烧排骨饭(中信广场店),4.4
6367,伏小桃(广州东方宝泰店),4.7
6368,遇见小面(东方宝泰店),4.7
6369,探鱼·鲜青椒爽麻烤鱼(广州东方宝泰店),4.8
6370,小飞生煎(东方宝泰店),4.5
6371,花集地·韩料食堂(东方宝泰店),4.3
6372,CoCo都可(永旺宝泰店),5
6373,卤太富·热卤熟食·粉面,暂无评分
6374,狮頭牌卤味研究所(中信店),4.7
6375,星巴克专星送(广州保利中汇分店),5
6376,美心西饼(东方宝泰东店),5
6377,秦人美食.肉夹馍凉皮(天河北店),5
6378,37 coffee,5
6379,大师兄·手工面·西北菜(中信广场店),4.8
6380,T97咖啡(中泰广场店),5
6381,正宗隆江猪脚饭(花生寮店),5
6382,OFF ICE 咖啡(天河北店),5
6383,大象咖啡·ELEPHANT COFFEE(体育西店),5
6384,海记手工牛肉面,5
6385,大师兄·手工面·西北菜(佳兆业店),4.6
6386,熊猫恋人·蛋糕(天河店),5
6387,芭香哩咖·咖喱餐吧(体育中心店),4.9
